ward_id,city,district,ward,city_title,dist_title,ward_title,area_sqm,total,urban,rural,pop_density
VNM.20.6.6_1,ĐiệnBiên,MườngNhé,NậmKè,Tỉnh,Huyện,Xã,150824651.13373378,4972,,4972.0,33.0
VNM.27.29.6_1,HàNội,ThanhXuân,NhânChính,ThànhPhố,Quận,Phường,1642108.8552806717,51306,51306.0,,31244.0
VNM.27.13.17_1,HàNội,HoàiĐức,TrạmTrôi,ThànhPhố,Huyện,ThịTrấn,1346622.7123417258,6217,6217.0,,4617.0
VNM.27.13.14_1,HàNội,HoàiĐức,SơnĐồng,ThànhPhố,Huyện,Xã,3279912.775857171,10141,,10141.0,3092.0
VNM.26.9.16_1,HàGiang,VịXuyên,ThanhĐức,Tỉnh,Huyện,Xã,23303957.02539594,880,,880.0,38.0
VNM.26.10.16_1,HàGiang,XínMần,ThènPhàng,Tỉnh,Huyện,Xã,37771490.08023817,4714,,4714.0,125.0
VNM.60.7.21_1,TuyênQuang,YênSơn,TânBình,Tỉnh,Huyện,ThịTrấn,8260606.977530423,4402,4402.0,,533.0
VNM.38.1.9_1,LàoCai,BảoThắng,SơnHải,Tỉnh,Huyện,Xã,17090172.78785745,3302,,3302.0,193.0
VNM.38.2.7_1,LàoCai,BảoYên,LươngSơn,Tỉnh,Huyện,Xã,37996669.506403245,2981,,2981.0,78.0
VNM.63.5.1_1,YênBái,TrấnYên,BảoHưng,Tỉnh,Huyện,Xã,10120432.779345049,2866,,2866.0,283.0
VNM.27.7.17_1,HàNội,ĐốngĐa,TrungLiệt,ThànhPhố,Quận,Phường,751346.6260943981,26373,26373.0,,35101.0
VNM.36.3.7_1,LaiChâu,NậmNhùn,NậmManh,Tỉnh,Huyện,Xã,144391360.3908082,2651,,2651.0,18.0
VNM.52.1.13_1,SơnLa,BắcYên,SongPe,Tỉnh,Huyện,Xã,83541145.20866509,4865,,4865.0,58.0
VNM.27.18.2_1,HàNội,MêLinh,ChuPhan,ThànhPhố,Huyện,Xã,7876395.915224548,10565,,10565.0,1341.0
VNM.60.2.1_1,TuyênQuang,HàmYên,BạchXa,Tỉnh,Huyện,Xã,24083230.576182123,4172,,4172.0,173.0
VNM.38.1.6_1,LàoCai,BảoThắng,PhốLu,Tỉnh,Huyện,Xã,8068210.935590201,1553,,1553.0,192.0
VNM.52.10.13_1,SơnLa,ThuậnChâu,LiệpTè,Tỉnh,Huyện,Xã,72224479.49538194,4341,,4341.0,60.0
VNM.63.9.18_1,YênBái,YênBình,TíchCốc,Tỉnh,Huyện,Xã,15086276.016286558,2176,,2176.0,144.0
VNM.27.17.18_1,HàNội,MỹĐức,PhùngXá,ThànhPhố,Huyện,Xã,4414812.564094712,8181,,8181.0,1853.0
VNM.60.5.7_1,TuyênQuang,SơnDương,ĐôngThọ,Tỉnh,Huyện,Xã,48860954.82250616,8601,,8601.0,176.0
VNM.60.1.13_1,TuyênQuang,ChiêmHóa,PhúBình,Tỉnh,Huyện,Xã,55508638.52087657,4474,,4474.0,81.0
VNM.20.8.10_1,ĐiệnBiên,TủaChùa,TủaThàng,Tỉnh,Huyện,Xã,88354942.15980028,5462,,5462.0,62.0
VNM.26.2.2_1,HàGiang,BắcQuang,ĐồngTâm,Tỉnh,Huyện,Xã,67362104.60731299,5209,,5209.0,77.0
VNM.52.4.14_1,SơnLa,MườngLa,NgọcChiến,Tỉnh,Huyện,Xã,215702502.41531646,10989,,10989.0,51.0
VNM.52.9.7_1,SơnLa,SôngMã,ChiềngSơ,Tỉnh,Huyện,Xã,61496110.428278215,8123,,8123.0,132.0
VNM.20.1.5_1,ĐiệnBiên,ĐiệnBiênĐông,LuânGiới,Tỉnh,Huyện,Xã,63269513.84241784,5314,,5314.0,84.0
VNM.27.28.4_1,HàNội,ThanhTrì,HữuHoà,ThànhPhố,Huyện,Xã,2951781.9526155265,11457,,11457.0,3881.0
VNM.52.9.10_1,SơnLa,SôngMã,MườngCai,Tỉnh,Huyện,Xã,143547721.215782,6037,,6037.0,42.0
VNM.38.3.7_1,LàoCai,BắcHà,CốcLầu,Tỉnh,Huyện,Xã,36772459.19595861,2942,,2942.0,80.0
VNM.14.11.2_1,CaoBằng,ThôngNông,CầnNông,Tỉnh,Huyện,Xã,26919978.85097796,2001,,2001.0,74.0
VNM.14.8.6_1,CaoBằng,PhụcHoà,MỹHưng,Tỉnh,Huyện,Xã,39882798.50214295,2137,,2137.0,54.0
VNM.36.2.10_1,LaiChâu,MườngTè,PaVệSử,Tỉnh,Huyện,Xã,240272822.99074486,2852,,2852.0,12.0
VNM.27.11.13_1,HàNội,HàĐông,QuangTrung,ThànhPhố,Quận,Phường,781189.1186066021,17242,17242.0,,22071.0
VNM.27.7.2_1,HàNội,ĐốngĐa,HàngBột,ThànhPhố,Quận,Phường,326986.9441530899,18375,18375.0,,56195.0
VNM.27.21.3_1,HàNội,PhúcThọ,HiệpThuận,ThànhPhố,Huyện,Xã,7072471.841341309,10673,,10673.0,1509.0
VNM.60.2.9_1,TuyênQuang,HàmYên,NhânMục,Tỉnh,Huyện,Xã,14186004.805327363,3320,,3320.0,234.0
VNM.38.9.3_1,LàoCai,VănBàn,DươngQuỳ,Tỉnh,Huyện,Xã,104790730.8411914,6001,,6001.0,57.0
VNM.60.6.8_1,TuyênQuang,TuyênQuang,NôngTiến,Tỉnh,ThànhPhố,Phường,12495586.149504881,8054,8054.0,,645.0
VNM.4.3.6_1,BắcKạn,ChợĐồn,ĐạiSảo,Tỉnh,Huyện,Xã,32045368.843046084,1813,,1813.0,57.0
VNM.63.1.11_1,YênBái,LụcYên,MinhTiến,Tỉnh,Huyện,Xã,37933527.85493524,5519,,5519.0,145.0
VNM.30.2.2_1,HoàBình,ĐàBắc,ĐồngChum,Tỉnh,Huyện,Xã,56062808.39864588,3407,,3407.0,61.0
VNM.30.4.8_1,HoàBình,KỳSơn,PhúMinh,Tỉnh,Huyện,Xã,20024833.479621835,2555,,2555.0,128.0
VNM.30.8.16_1,HoàBình,LươngSơn,ThànhLập,Tỉnh,Huyện,Xã,9245590.870366624,3889,,3889.0,421.0
VNM.30.9.5_1,HoàBình,MaiChâu,ĐồngBảng,Tỉnh,Huyện,Xã,26795389.73386604,1547,,1547.0,58.0
VNM.30.9.2_1,HoàBình,MaiChâu,BaoLa,Tỉnh,Huyện,Xã,26332128.32347517,2365,,2365.0,90.0
VNM.30.9.22_1,HoàBình,MaiChâu,TòngĐậu,Tỉnh,Huyện,Xã,20268354.11798736,2838,,2838.0,140.0
VNM.30.11.9_1,HoàBình,YênThủy,LạcThịnh,Tỉnh,Huyện,Xã,31809052.55206971,5365,,5365.0,169.0
VNM.30.11.11_1,HoàBình,YênThủy,PhúLai,Tỉnh,Huyện,Xã,12075585.421576114,3066,,3066.0,254.0
VNM.30.7.9_1,HoàBình,LạcThủy,LạcLong,Tỉnh,Huyện,Xã,8086345.515876401,1659,,1659.0,205.0
VNM.30.7.8_1,HoàBình,LạcThủy,KhoanDụ,Tỉnh,Huyện,Xã,12347024.025938489,3362,,3362.0,272.0
VNM.56.8.18_1,TháiNguyên,TháiNguyên,QuangTrung,Tỉnh,ThànhPhố,Phường,1962597.8883888256,18985,18985.0,,9673.0
VNM.56.8.4_1,TháiNguyên,TháiNguyên,ĐồngBẩm,Tỉnh,ThànhPhố,Phường,3915320.7085858188,7172,7172.0,,1832.0
VNM.56.2.18_1,TháiNguyên,ĐịnhHóa,QuyKỳ,Tỉnh,Huyện,Xã,55048221.65559576,4146,,4146.0,75.0
VNM.56.2.8_1,TháiNguyên,ĐịnhHóa,ĐồngThịnh,Tỉnh,Huyện,Xã,14003067.746530976,4161,,4161.0,297.0
VNM.56.2.7_1,TháiNguyên,ĐịnhHóa,ĐịnhBiên,Tỉnh,Huyện,Xã,8022416.882054611,2674,,2674.0,333.0
VNM.56.3.1_1,TháiNguyên,ĐồngHỷ,CâyThị,Tỉnh,Huyện,Xã,41124824.82747476,3407,,3407.0,83.0
VNM.56.1.6_1,TháiNguyên,ĐạiTừ,ĐứcLương,Tỉnh,Huyện,Xã,14158925.291918533,2963,,2963.0,209.0
VNM.56.1.20_1,TháiNguyên,ĐạiTừ,PhúThịnh,Tỉnh,Huyện,Xã,9626109.442541026,4017,,4017.0,417.0
VNM.56.5.6_1,TháiNguyên,PhúBình,HàChâu,Tỉnh,Huyện,Xã,5232811.464919973,6659,,6659.0,1273.0
VNM.35.2.7_1,LạngSơn,BìnhGia,HoàngVănThụ,Tỉnh,Huyện,Xã,40702357.48263469,3180,,3180.0,78.0
VNM.35.2.10_1,LạngSơn,BìnhGia,MôngÂn,Tỉnh,Huyện,Xã,34466279.2788214,1754,,1754.0,51.0
VNM.35.10.15_1,LạngSơn,VănLãng,TânViệt,Tỉnh,Huyện,Xã,28221645.857758716,1287,,1287.0,46.0
VNM.35.10.7_1,LạngSơn,VănLãng,HoàngViệt,Tỉnh,Huyện,Xã,36350707.10979359,5086,,5086.0,140.0
VNM.35.3.1_1,LạngSơn,CaoLộc,BảoLâm,Tỉnh,Huyện,Xã,40473534.752523795,3146,,3146.0,78.0
VNM.35.3.22_1,LạngSơn,CaoLộc,XuânLong,Tỉnh,Huyện,Xã,23453662.805388823,2427,,2427.0,103.0
VNM.35.6.8_1,LạngSơn,HữuLũng,HòaBình,Tỉnh,Huyện,Xã,37958976.06532259,2556,,2556.0,67.0
VNM.35.4.6_1,LạngSơn,ChiLăng,ChiếnThắng,Tỉnh,Huyện,Xã,40484588.18098227,3584,,3584.0,89.0
VNM.35.4.17_1,LạngSơn,ChiLăng,ThượngCường,Tỉnh,Huyện,Xã,22363435.126465414,2773,,2773.0,124.0
VNM.35.4.11_1,LạngSơn,ChiLăng,LâmSơn,Tỉnh,Huyện,Xã,38642627.778410606,1705,,1705.0,44.0
VNM.35.8.27_1,LạngSơn,LộcBình,XuânMãn,Tỉnh,Huyện,Xã,10449885.990369193,1294,,1294.0,124.0
VNM.35.8.5_1,LạngSơn,LộcBình,HữuKhánh,Tỉnh,Huyện,Xã,21656381.38766149,2826,,2826.0,130.0
VNM.35.8.20_1,LạngSơn,LộcBình,TamGia,Tỉnh,Huyện,Xã,48190629.72902213,1987,,1987.0,41.0
VNM.49.10.1_1,QuảngNinh,MóngCái,BắcSơn,Tỉnh,ThànhPhố,Xã,49436837.27868749,1729,,1729.0,35.0
VNM.49.10.17_1,QuảngNinh,MóngCái,VĩnhTrung,Tỉnh,ThànhPhố,Xã,22057063.336030476,1724,,1724.0,78.0
VNM.49.3.15_1,QuảngNinh,CẩmPhả,MôngDương,Tỉnh,ThànhPhố,Phường,119968711.12204355,15212,15212.0,,127.0
VNM.49.3.1_1,QuảngNinh,CẩmPhả,CẩmBình,Tỉnh,ThànhPhố,Phường,1894251.0760156855,10515,10515.0,,5551.0
VNM.49.13.5_1,QuảngNinh,UôngBí,PhươngNam,Tỉnh,ThànhPhố,Phường,21625299.19387051,13573,13573.0,,628.0
VNM.49.12.1_1,QuảngNinh,TiênYên,ĐạiDực,Tỉnh,Huyện,Xã,27486187.56404301,1548,,1548.0,56.0
VNM.49.5.10_1,QuảngNinh,ĐầmHà,TânLập,Tỉnh,Huyện,Xã,15537779.534909705,4106,,4106.0,264.0
VNM.49.5.1_1,QuảngNinh,ĐầmHà,ĐạiBình,Tỉnh,Huyện,Xã,26828770.134780113,2432,,2432.0,91.0
VNM.49.8.8_1,QuảngNinh,HảiHà,QuảngLong,Tỉnh,Huyện,Xã,14628907.879532449,5285,,5285.0,361.0
VNM.49.8.15_1,QuảngNinh,HảiHà,QuảngTrung,Tỉnh,Huyện,Xã,1870492.6276742134,1386,,1386.0,741.0
VNM.49.8.3_1,QuảngNinh,HảiHà,PhúHải,Tỉnh,Huyện,Xã,1094590.8213176404,2498,,2498.0,2282.0
VNM.49.9.10_1,QuảngNinh,HoànhBồ,TânDân,Tỉnh,Huyện,Xã,75404335.55326533,2459,,2459.0,33.0
VNM.49.9.2_1,QuảngNinh,HoànhBồ,ĐồngLâm,Tỉnh,Huyện,Xã,115529218.02427304,2304,,2304.0,20.0
VNM.49.6.3_1,QuảngNinh,ĐôngTriều,BìnhKhê,Tỉnh,ThịXã,Xã,57852126.52131824,10264,,10264.0,177.0
VNM.49.6.18_1,QuảngNinh,ĐôngTriều,ViệtDân,Tỉnh,ThịXã,Xã,7027345.0172599405,4220,,4220.0,601.0
VNM.49.6.13_1,QuảngNinh,ĐôngTriều,NguyễnHuệ,Tỉnh,ThịXã,Xã,10593688.233111063,5592,,5592.0,528.0
VNM.49.6.6_1,QuảngNinh,ĐôngTriều,HồngPhong,Tỉnh,ThịXã,Xã,7443644.586416,7792,,7792.0,1047.0
VNM.49.11.13_1,QuảngNinh,QuảngYên,QuảngYên,Tỉnh,ThịXã,Phường,5451814.600409557,14904,14904.0,,2734.0
VNM.49.11.18_1,QuảngNinh,QuảngYên,YênGiang,Tỉnh,ThịXã,Phường,4027938.4586109687,3215,3215.0,,798.0
VNM.3.1.2_1,BắcGiang,BắcGiang,ĐaMai,Tỉnh,ThànhPhố,Phường,3452832.7809131797,7049,7049.0,,2042.0
VNM.3.10.21_1,BắcGiang,YênThế,XuânLương,Tỉnh,Huyện,Xã,25328949.830640074,6005,,6005.0,237.0
VNM.3.10.15_1,BắcGiang,YênThế,PhồnXương,Tỉnh,Huyện,Xã,6726733.461372258,4729,,4729.0,703.0
VNM.3.7.8_1,BắcGiang,TânYên,LanGiới,Tỉnh,Huyện,Xã,5502055.832417152,3895,,3895.0,708.0
VNM.3.7.16_1,BắcGiang,TânYên,NhãNam,Tỉnh,Huyện,Xã,4077499.8494977243,5158,,5158.0,1265.0
VNM.3.7.1_1,BắcGiang,TânYên,AnDương,Tỉnh,Huyện,Xã,11107858.844265463,7500,,7500.0,675.0
VNM.3.7.4_1,BắcGiang,TânYên,CaoXá,Tỉnh,Huyện,Xã,15080610.409930574,12281,,12281.0,814.0
VNM.3.7.23_1,BắcGiang,TânYên,ViệtLập,Tỉnh,Huyện,Xã,14452335.471224545,10071,,10071.0,697.0
VNM.3.4.2_1,BắcGiang,LụcNam,BảoSơn,Tỉnh,Huyện,Xã,23405150.145885292,14149,,14149.0,605.0
VNM.3.4.4_1,BắcGiang,LụcNam,BìnhSơn,Tỉnh,Huyện,Xã,26911169.920955867,6996,,6996.0,260.0
VNM.3.4.9_1,BắcGiang,LụcNam,ĐanHội,Tỉnh,Huyện,Xã,10895989.663282093,5250,,5250.0,482.0
VNM.3.5.13_1,BắcGiang,LụcNgạn,KimSơn,Tỉnh,Huyện,Xã,13717879.697347902,2415,,2415.0,176.0
VNM.3.6.3_1,BắcGiang,SơnĐộng,AnChâu,Tỉnh,Huyện,Xã,17974202.136835374,4386,,4386.0,244.0
VNM.3.9.14_1,BắcGiang,YênDũng,TânLiễu,Tỉnh,Huyện,Xã,9009592.814240135,6314,,6314.0,701.0
VNM.3.8.8_1,BắcGiang,ViệtYên,NghĩaTrung,Tỉnh,Huyện,Xã,14782203.453850491,11222,,11222.0,759.0
VNM.3.8.10_1,BắcGiang,ViệtYên,QuảngMinh,Tỉnh,Huyện,Xã,5599387.489945307,10795,,10795.0,1928.0
VNM.3.8.4_1,BắcGiang,ViệtYên,HoàngNinh,Tỉnh,Huyện,Xã,6453496.7894731555,20073,,20073.0,3110.0
VNM.3.2.12_1,BắcGiang,HiệpHòa,HoàngLương,Tỉnh,Huyện,Xã,4554341.846024715,6287,,6287.0,1380.0
VNM.3.2.11_1,BắcGiang,HiệpHòa,HoàngAn,Tỉnh,Huyện,Xã,5753618.033870695,7050,,7050.0,1225.0
VNM.3.2.6_1,BắcGiang,HiệpHòa,DanhThắng,Tỉnh,Huyện,Xã,9377617.06275858,9014,,9014.0,961.0
VNM.44.6.4_1,PhúThọ,PhúThọ,HùngVương,Tỉnh,ThịXã,Phường,899622.3497918083,4680,4680.0,,5202.0
VNM.44.2.27_1,PhúThọ,ĐoanHùng,VânDu,Tỉnh,Huyện,Xã,9074025.331989951,4689,,4689.0,517.0
VNM.44.2.20_1,PhúThọ,ĐoanHùng,PhươngTrung,Tỉnh,Huyện,Xã,8430659.298791263,1949,,1949.0,231.0
VNM.44.2.17_1,PhúThọ,ĐoanHùng,PhongPhú,Tỉnh,Huyện,Xã,6443567.898195441,3000,,3000.0,466.0
VNM.44.3.6_1,PhúThọ,HạHoà,ĐạiPhạm,Tỉnh,Huyện,Xã,21240714.605925564,4924,,4924.0,232.0
VNM.44.3.24_1,PhúThọ,HạHoà,PhươngViên,Tỉnh,Huyện,Xã,9791833.789329048,3107,,3107.0,317.0
VNM.44.9.8_1,PhúThọ,ThanhBa,HanhCù,Tỉnh,Huyện,Xã,4709103.524860252,2324,,2324.0,494.0
VNM.44.9.27_1,PhúThọ,ThanhBa,YênNội,Tỉnh,Huyện,Xã,6153045.791971672,3062,,3062.0,498.0
VNM.44.5.8_1,PhúThọ,PhùNinh,PhongChâu,Tỉnh,Huyện,ThịTrấn,9526969.788294971,16836,16836.0,,1767.0
VNM.44.5.11_1,PhúThọ,PhùNinh,PhúNham,Tỉnh,Huyện,Xã,5783346.820229735,4569,,4569.0,790.0
VNM.44.5.13_1,PhúThọ,PhùNinh,TửĐà,Tỉnh,Huyện,Xã,6542305.320291393,5089,,5089.0,778.0
VNM.44.5.12_1,PhúThọ,PhùNinh,PhùNinh,Tỉnh,Huyện,Xã,13126671.115752544,10305,,10305.0,785.0
VNM.44.13.6_1,PhúThọ,YênLập,MỹLương,Tỉnh,Huyện,Xã,38934001.010636635,5901,,5901.0,152.0
VNM.44.1.4_1,PhúThọ,CẩmKhê,ĐồngCam,Tỉnh,Huyện,Xã,2508087.4649507385,2577,,2577.0,1027.0
VNM.44.1.15_1,PhúThọ,CẩmKhê,SaiNga,Tỉnh,Huyện,Xã,3529471.1507373056,4800,,4800.0,1360.0
VNM.44.1.1_1,PhúThọ,CẩmKhê,CấpDẫn,Tỉnh,Huyện,Xã,8111062.747923187,4773,,4773.0,588.0
VNM.44.1.24_1,PhúThọ,CẩmKhê,TìnhCương,Tỉnh,Huyện,Xã,5644721.703295343,3236,,3236.0,573.0
VNM.44.7.8_1,PhúThọ,TamNông,HươngNộn,Tỉnh,Huyện,Xã,9011497.367654491,6783,,6783.0,753.0
VNM.44.4.8_1,PhúThọ,LâmThao,SơnVi,Tỉnh,Huyện,Xã,6644361.165955327,10480,,10480.0,1577.0
VNM.44.4.12_1,PhúThọ,LâmThao,VĩnhLại,Tỉnh,Huyện,Xã,10952633.773626355,8935,,8935.0,816.0
VNM.44.10.16_1,PhúThọ,ThanhSơn,ThanhSơn,Tỉnh,Huyện,ThịTrấn,11602067.068002645,15404,15404.0,,1328.0
VNM.44.10.13_1,PhúThọ,ThanhSơn,ThạchKhoán,Tỉnh,Huyện,Xã,16528608.281027982,4842,,4842.0,293.0
VNM.44.10.2_1,PhúThọ,ThanhSơn,CựThắng,Tỉnh,Huyện,Xã,29382651.963942654,5740,,5740.0,195.0
VNM.44.11.10_1,PhúThọ,ThanhThuỷ,ThanhThủy,Tỉnh,Huyện,ThịTrấn,10830753.899615789,5561,5561.0,,513.0
VNM.44.8.4_1,PhúThọ,TânSơn,LaiĐồng,Tỉnh,Huyện,Xã,19846717.800660506,3598,,3598.0,181.0
VNM.62.8.3_1,VĩnhPhúc,VĩnhYên,ĐồngTâm,Tỉnh,ThànhPhố,Phường,7666739.479165482,18964,18964.0,,2474.0
VNM.62.6.3_1,VĩnhPhúc,TamDương,ĐồngTĩnh,Tỉnh,Huyện,Xã,10129789.982316682,11920,,11920.0,1177.0
VNM.62.6.7_1,VĩnhPhúc,TamDương,HoàngĐan,Tỉnh,Huyện,Xã,6783451.3336870065,7425,,7425.0,1095.0
VNM.62.1.7_1,VĩnhPhúc,BìnhXuyên,QuấtLưu,Tỉnh,Huyện,Xã,4761767.820356984,5949,,5949.0,1249.0
VNM.62.7.26_1,VĩnhPhúc,VĩnhTường,VĩnhTường,Tỉnh,Huyện,ThịTrấn,3310361.2614697465,5904,5904.0,,1783.0
VNM.5.1.16_1,BắcNinh,BắcNinh,VệAn,Tỉnh,ThànhPhố,Phường,587458.0620214823,6409,6409.0,,10910.0
VNM.5.1.5_1,BắcNinh,BắcNinh,KhắcNiệm,Tỉnh,ThànhPhố,Phường,7500741.746493854,14288,14288.0,,1905.0
VNM.5.8.8_1,BắcNinh,YênPhong,TamĐa,Tỉnh,Huyện,Xã,8122517.555867894,11705,,11705.0,1441.0
VNM.5.8.14_1,BắcNinh,YênPhong,YênTrung,Tỉnh,Huyện,Xã,9845447.914327763,33505,,33505.0,3403.0
VNM.5.8.7_1,BắcNinh,YênPhong,LongChâu,Tỉnh,Huyện,Xã,6403530.537436546,21350,,21350.0,3334.0
VNM.5.4.3_1,BắcNinh,QuếVõ,CáchBi,Tỉnh,Huyện,Xã,8099859.173727358,6848,,6848.0,845.0
VNM.5.4.8_1,BắcNinh,QuếVõ,ĐàoViên,Tỉnh,Huyện,Xã,9678667.760463744,12359,,12359.0,1277.0
VNM.5.7.5_1,BắcNinh,TiênDu,LạcVệ,Tỉnh,Huyện,Xã,10576078.94993208,13850,,13850.0,1310.0
VNM.5.5.12_1,BắcNinh,TừSơn,TươngGiang,Tỉnh,ThịXã,Xã,5685543.7309725825,13157,,13157.0,2314.0
VNM.5.6.1_1,BắcNinh,ThuậnThành,AnBình,Tỉnh,Huyện,Xã,7972285.219820704,10213,,10213.0,1281.0
VNM.5.2.5_1,BắcNinh,GiaBình,ĐôngCứu,Tỉnh,Huyện,Xã,6222183.043655896,8718,,8718.0,1401.0
VNM.5.3.4_1,BắcNinh,LươngTài,LâmThao,Tỉnh,Huyện,Xã,6188556.2524677105,6054,,6054.0,978.0
VNM.22.5.10_1,HảiDương,HảiDương,NhịChâu,Tỉnh,ThànhPhố,Phường,3146929.73028002,8143,8143.0,,2588.0
VNM.22.3.14_1,HảiDương,ChíLinh,NhânHuệ,Tỉnh,ThịXã,Xã,5270425.177212887,3779,,3779.0,717.0
VNM.22.8.1_1,HảiDương,NamSách,AnBình,Tỉnh,Huyện,Xã,6506952.376830084,7827,,7827.0,1203.0
VNM.22.7.20_1,HảiDương,KinhMôn,TânDân,Tỉnh,Huyện,Xã,4889208.728934059,4535,,4535.0,928.0
VNM.22.6.19_1,HảiDương,KimThành,ThượngVũ,Tỉnh,Huyện,Xã,5552535.328231352,6455,,6455.0,1163.0
VNM.22.6.20_1,HảiDương,KimThành,TuấnHưng,Tỉnh,Huyện,Xã,6808891.776300937,8772,,8772.0,1288.0
VNM.22.6.15_1,HảiDương,KimThành,NgũPhúc,Tỉnh,Huyện,Xã,7689046.991158232,7690,,7690.0,1000.0
VNM.22.6.18_1,HảiDương,KimThành,TamKỳ,Tỉnh,Huyện,Xã,5707075.990810686,5924,,5924.0,1038.0
VNM.22.1.18_1,HảiDương,BìnhGiang,VĩnhTuy,Tỉnh,Huyện,Xã,4379783.292216922,4492,,4492.0,1026.0
VNM.22.1.5_1,HảiDương,BìnhGiang,HùngThắng,Tỉnh,Huyện,Xã,6812579.650023623,5564,,5564.0,817.0
VNM.22.1.13_1,HảiDương,BìnhGiang,TháiHọc,Tỉnh,Huyện,Xã,6245325.400252627,9919,,9919.0,1588.0
VNM.22.10.12_1,HảiDương,TứKỳ,MinhĐức,Tỉnh,Huyện,Xã,12609949.298954498,10856,,10856.0,861.0
VNM.22.9.4_1,HảiDương,NinhGiang,ĐôngXuyên,Tỉnh,Huyện,Xã,6266203.554613135,4900,,4900.0,782.0
VNM.22.9.14_1,HảiDương,NinhGiang,KiếnQuốc,Tỉnh,Huyện,Xã,5498638.088057835,6519,,6519.0,1186.0
VNM.23.11.3_1,HảiPhòng,LêChân,CátDài,ThànhPhố,Quận,Phường,284140.60978713934,7644,7644.0,,26902.0
VNM.23.11.1_1,HảiPhòng,LêChân,AnBiên,ThànhPhố,Quận,Phường,281028.346097965,9216,9216.0,,32794.0
VNM.23.11.13_1,HảiPhòng,LêChân,TrạiCau,ThànhPhố,Quận,Phường,337956.0919391844,7998,7998.0,,23666.0
VNM.23.11.9_1,HảiPhòng,LêChân,KênhDương,ThànhPhố,Quận,Phường,1249588.5183523293,18784,18784.0,,15032.0
VNM.23.7.8_1,HảiPhòng,HảiAn,TràngCát,ThànhPhố,Quận,Phường,22251228.088959508,10435,10435.0,,469.0
VNM.23.13.17_1,HảiPhòng,ThuỷNguyên,LậpLễ,ThànhPhố,Huyện,Xã,12071891.396646423,12155,,12155.0,1007.0
VNM.23.1.13_1,HảiPhòng,AnDương,LêThiện,ThànhPhố,Huyện,Xã,7070297.662069929,10627,,10627.0,1503.0
VNM.23.1.10_1,HảiPhòng,AnDương,HồngPhong,ThànhPhố,Huyện,Xã,9708816.736706285,12850,,12850.0,1324.0
VNM.23.1.16_1,HảiPhòng,AnDương,TânTiến,ThànhPhố,Huyện,Xã,4682943.402278599,10346,,10346.0,2209.0
VNM.23.2.11_1,HảiPhòng,AnLão,QuangTrung,ThànhPhố,Huyện,Xã,6765090.60759968,8952,,8952.0,1323.0
VNM.23.2.7_1,HảiPhòng,AnLão,ChiếnThắng,ThànhPhố,Huyện,Xã,9222046.028716562,6955,,6955.0,754.0
VNM.23.10.17_1,HảiPhòng,KiếnThuỵ,ThuỵHương,ThànhPhố,Huyện,Xã,3191431.6360242586,5404,,5404.0,1693.0
VNM.23.10.10_1,HảiPhòng,KiếnThuỵ,NgũĐoan,ThànhPhố,Huyện,Xã,6687933.821389618,8325,,8325.0,1245.0
VNM.23.10.13_1,HảiPhòng,KiếnThuỵ,TânPhong,ThànhPhố,Huyện,Xã,7041708.702010862,7183,,7183.0,1020.0
VNM.23.14.8_1,HảiPhòng,TiênLãng,KhởiNghĩa,ThànhPhố,Huyện,Xã,5237790.046941978,5720,,5720.0,1092.0
VNM.23.14.18_1,HảiPhòng,TiênLãng,TiênMinh,ThànhPhố,Huyện,Xã,11127658.49437948,7268,,7268.0,653.0
VNM.23.14.14_1,HảiPhòng,TiênLãng,TâyHưng,ThànhPhố,Huyện,Xã,8096468.387460043,4238,,4238.0,523.0
VNM.23.15.1_1,HảiPhòng,VĩnhBảo,AnHoà,ThànhPhố,Huyện,Xã,6398159.633212875,6934,,6934.0,1084.0
VNM.23.4.3_1,HảiPhòng,CátHải,ĐồngBài,ThànhPhố,Huyện,Xã,5905082.189321336,1330,,1330.0,225.0
VNM.31.2.8_1,HưngYên,HưngYên,LamSơn,Tỉnh,ThànhPhố,Phường,6265508.441401931,9056,9056.0,,1445.0
VNM.30.4.5_1,HoàBình,KỳSơn,HợpThành,Tỉnh,Huyện,Xã,18762780.96499265,3428,,3428.0,183.0
VNM.35.7.7_1,LạngSơn,LạngSơn,TamThanh,Tỉnh,ThànhPhố,Phường,2332746.2295767292,13798,13798.0,,5915.0
VNM.35.9.17_1,LạngSơn,TràngĐịnh,TânMinh,Tỉnh,Huyện,Xã,56547880.83531573,1332,,1332.0,24.0
VNM.35.3.21_1,LạngSơn,CaoLộc,XuấtLễ,Tỉnh,Huyện,Xã,72994714.58898953,5745,,5745.0,79.0
VNM.49.7.2_1,QuảngNinh,HạLong,BãiCháy,Tỉnh,ThànhPhố,Phường,14901037.38489137,25534,25534.0,,1714.0
VNM.49.12.10_1,QuảngNinh,TiênYên,TiênLãng,Tỉnh,Huyện,Xã,41146904.11465334,6836,,6836.0,166.0
VNM.3.5.9_1,BắcGiang,LụcNgạn,HồngGiang,Tỉnh,Huyện,Xã,14117114.86664046,10348,,10348.0,733.0
VNM.44.2.22_1,PhúThọ,ĐoanHùng,SócĐăng,Tỉnh,Huyện,Xã,6714306.700771889,3731,,3731.0,556.0
VNM.44.2.10_1,PhúThọ,ĐoanHùng,HùngLong,Tỉnh,Huyện,Xã,7542415.133690976,2922,,2922.0,387.0
