STORE_ID,STORE_NAME,is_winpay,region,city,district,ward,address,concept,status,date_open,date_close,lat,long
5874,5874- WM+ HNI 99 Đại Nghĩa,0,North,Ha Noi,H. Mỹ Đức,TT. Đại Nghĩa,"Số 99 Đường Đại Nghĩa, Thị Trấn Đại Nghĩa, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-10-28 00:00:00,3000-01-01 00:00:00,20.6872386932373,105.741119384766
6394,6394- WM+ HNI BT01-6 Hoàng Thành City,0,North,Ha Noi,Q. Hà Đông,P. Mộ Lao,"BT01-6 Khu nhà ở thấp tầng thuộc Dự án Khu chung cư quốc tế Hoàng Thành City tại Khu Cổ Ngựa, Khu đô thị Mỗ Lao, Phường Mộ Lao, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2022-05-29 00:00:00,3000-01-01 00:00:00,20.987699508667,105.78475189209
3071,3071- WM+ QNH 496 Cao Thắng,0,North,Quang Ninh,TP. Hạ Long,P. Cao Thắng,"Số 496 Cao Thắng, Phường Cao Thắng, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2017-05-16 00:00:00,3000-01-01 00:00:00,20.9626502990723,107.096694946289
4224,4224- WM+ VTU 1481 đường 30/4,0,South,Ba Ria Vung Tau,TP. Vũng Tàu,P. 12,"1481 đường 30/4, P.12, thành phố Vũng Tàu,TỈNH Bà Rịa Vũng Tàu ( Thửa 124 )",WiN,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,10.4191732406616,107.150375366211
4406,4406- WM+ THA 204B Hải Thượng Lãn Ông,0,Central,Thanh Hoa,TP. Thanh Hóa,P. Đông Vệ,"204B Hải Thượng Lãn Ông, Phường Đông Vệ, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2019-05-25 00:00:00,3000-01-01 00:00:00,19.7782135009766,105.772048950195
5287,"5287- WM+ HNI 85 Lê Lợi, TT Vân Đình",0,North,Ha Noi,H. Ứng Hòa,TT. Vân Đình,"85 Lê Lợi, Thị Trấn Vân Đình, Huyện Ứng Hoà, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,20.7355003356934,105.770729064941
4808,4808- WIN HCM RS6-SH.15 Chung cư Richstar,0,South,Ho Chi Minh,Q. Tân Phú,P. Hiệp Tân,"Lô RS6.SH.15 Tầng 1 Tháp RS6, Khu Thương mại Dịch vụ và căn hộ - Khu 2, 239-241 Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TP. Hồ Chí Minh",WiN,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,10.7723,106.624
6194,6194- WM+ NAN Khối 3 TT Quán Hành,0,Central,Nghe An,H. Nghi Lộc,TT. Quán Hành,"Khối 3, Thị Trấn Quán Hành, Huyện Nghi Lộc, Tỉnh Nghệ An, Việt Nam",Rural,Đang hoạt động,2022-01-21 00:00:00,3000-01-01 00:00:00,18.7826671600342,105.64673614502
4776,4776- WM+ HNI 28 Hòe Thị,0,North,Ha Noi,Q. Nam Từ Liêm,P. Phương Canh,"28 Hòe Thị, Phường Phương Canh, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2019-10-26 00:00:00,3000-01-01 00:00:00,21.0363998413086,105.741081237793
6017,6017- WM+ HNI M7-108 Mipec City View,0,North,Ha Noi,Q. Hà Đông,P. Kiến Hưng,"Shophouse M7-108, tòa M7 Mipec City View , đường Hoàng Công, Phường Kiến Hưng, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2021-11-17 00:00:00,3000-01-01 00:00:00,20.9509048461914,105.791969299316
3251,3251- WM+ QNH 618 Hà Lầm,0,North,Quang Ninh,TP. Hạ Long,P. Hà Lầm,"Số 618 Hà Lầm, Phường Hà Lầm, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2017-10-28 00:00:00,3000-01-01 00:00:00,20.966516494751,107.108909606934
4384,4384- WIN HCM CC Jamona 2 - B2,0,South,Ho Chi Minh,Q. 7,P. Phú Thuận,"Lô B2, tháp M1, Tháp Bắc, Toà nhà Jamona City, Đường Đào Trí, P.Phú Thuận, Q.7, TP HCM",WiN,Đang hoạt động,2019-05-31 00:00:00,3000-01-01 00:00:00,10.7368059158325,106.738670349121
3863,"3863- WM+ HNI Số 2 Gamuda Gardens, Hoàng",1,North,Ha Noi,Q. Hoàng Mai,P. Trần Phú,"Shophouse CH02-20, Số 2 Gamuda Gardens 2-2, KĐT Gamuda Gardens, Phường Trần Phú, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-09-26 00:00:00,3000-01-01 00:00:00,20.9713,105.879
3479,3479- WM+ QNH Khu 2 Thanh Sơn,0,North,Quang Ninh,TP. Uông Bí,P. Thanh Sơn,"Khu 2, Phường Thanh Sơn, Thành phố Uông Bí, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2018-01-31 00:00:00,3000-01-01 00:00:00,21.0344,106.765
3301,3301- WM+ HNI TDP 4 Phú Đô,0,North,Ha Noi,Q. Nam Từ Liêm,P. Phú Đô,"Tổ dân phố số 4, đường Phú Đô, Phường Phú Đô, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2017-11-29 00:00:00,3000-01-01 00:00:00,21.008,105.767
5576,5576- WM+ HNI 15 Dịch Vọng Hậu,0,North,Ha Noi,Q. Cầu Giấy,P. Dịch Vọng Hậu,"Số 15 Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Q. Cầu Giấy, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2020-06-27 00:00:00,3000-01-01 00:00:00,21.0330371856689,105.787605285645
6219,6219- WM+ HNI S4.02 Goldmark City,0,North,Ha Noi,Q. Bắc Từ Liêm,P. Phú Diễn,"S4-02 Tòa Saphire 4, Tổ hợp Goldmark City, Số 136 Hồ Tùng Mậu, Phường Phú Diễn, Q. Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2022-02-20 00:00:00,3000-01-01 00:00:00,21.0423965454102,105.766593933105
5224,5224- WM+ HNI T1 Tòa Trung Yên Smile,0,North,Ha Noi,Q. Hoàng Mai,P. Định Công,"Tầng 1, tòa Trung Yên Smile, Khu A, Lô 19.NO và 20.BT KĐTM Bắc Đại Kim, Số 1 Nguyễn Cảnh Dị, Phường Định Công, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2019-11-06 00:00:00,3000-01-01 00:00:00,20.9784,105.836
3727,"3727- WM+ HNI Số 63, TDP 1 Ngọc Trục",0,North,Ha Noi,Q. Nam Từ Liêm,P. Đại Mỗ,"Số 63, TDP 1 , Ngọc Trục, Phường Đại Mỗ, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-06-16 00:00:00,3000-01-01 00:00:00,20.9895,105.773
4860,4860- WM+ LAN 10-11-12 Trương Định,0,West,Long An,TP. Tân An,P. 1,"10-11-12 Trương Định, P 1, Tp Tân An, Tỉnh Long An",Urban,Đang hoạt động,2019-09-28 00:00:00,3000-01-01 00:00:00,10.5388,106.414
4211,4211- WM+ HNI 10A4 An Bình,0,North,Ha Noi,Q. Bắc Từ Liêm,P. Cổ Nhuế 1,"A4-10, Tầng 1 & 2, Tòa A4, An Bình City, KĐT Thành phố Giao Lưu, Phường Cổ Nhuế 1, Q. Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2019-01-31 00:00:00,3000-01-01 00:00:00,21.0492,105.779
4292,4292- WIN CTO 184 Trần Hưng Đạo,0,West,Can Tho,Q. Ninh Kiều,P. An Nghiệp,"184 Trần Hưng Đạo, P. An Nghiệp, Q.Ninh Kiều, TP Cần Thơ",WiN,Đang hoạt động,2019-07-26 00:00:00,3000-01-01 00:00:00,10.0361070632935,105.775733947754
5171,"5171- WM+ QNM 114 Nguyễn Duy Hiệu, Hội An",0,Central,Quang Nam,TP. Hội An,P. Cẩm Châu,"114 Nguyễn Duy Hiệu, Phường Cẩm Châu, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam",Urban,Đang hoạt động,2019-11-30 00:00:00,3000-01-01 00:00:00,15.8816633224487,108.34888458252
4648,4648- WM+ DNG 31 Nguyễn Đình Trọng,0,Central,Da Nang,Q. Liên Chiểu,P. Hòa Khánh Nam,"31 Nguyễn Đình Trọng, Phường Hoà Khánh Nam, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam",WiN,Đang hoạt động,2019-07-31 00:00:00,3000-01-01 00:00:00,16.0668907165527,108.149925231934
4545,4545- WM+ DNG 278 Nguyễn Công Trứ,0,Central,Da Nang,Q. Sơn Trà,P. Phước Mỹ,"278 Nguyễn Công Trứ, Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam",Urban,Đang hoạt động,2019-09-14 00:00:00,3000-01-01 00:00:00,16.0653266906738,108.240356445312
4235,"4235- WIN HCM Tầng 1 Lô A, CC XI Rivervie",0,South,Ho Chi Minh,Q. 2,P. Thảo Điền,Tầng 1 - Lô A - chung cư cao tầng Xi Riverview Palace - 190 Nguyễn Văn Hưởng - phường Thảo Điền - quận 2 - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,10.8171,106.73
3765,3765- WM+ QNH PG 12A – 12B Vinhomes Drago,0,North,Quang Ninh,TP. Hạ Long,P. Hồng Gai,"PG – 12A, 12B Lô Phú Gia 4, Vinhomes Hạ Long , Phường Hồng Gai, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2018-07-04 00:00:00,3000-01-01 00:00:00,20.9498,107.072
2AL1,2AL1- WM+ VPC L9-01 Khu đô thị VCI,0,North,Vinh Phuc,TP. Vĩnh Yên,P. Định Trung,"Căn L9-01 Khu đô thị VCI, Phường Định Trung, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",Urban,Đang hoạt động,2023-09-30 00:00:00,3000-01-01 00:00:00,21.3322658538818,105.60033416748
3132,3132- WM+ HNI Tổ 25 TT Đông Anh,0,North,Ha Noi,H. Đông Anh,TT. Đông Anh,"Tổ dân phố 25, Thị Trấn Đông Anh, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2017-09-01 00:00:00,3000-01-01 00:00:00,21.1706,105.844
2418,2418- WM+ HNI 33 Lương Khánh Thiện,0,North,Ha Noi,Q. Hoàng Mai,P. Tương Mai,"Số 33 đường Lương Khánh Thiện, tổ 62, Phường Tương Mai, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-01-30 00:00:00,3000-01-01 00:00:00,20.9863,105.851
6271,"6271- WM+ BGG Nham Biền, Yên Dũng",0,North,Bac Giang,H. Yên Dũng,TT. Nham Biền,"Tổ dân phố 4, Thị trấn Nham Biền, Huyện Yên Dũng, Tỉnh Bắc Giang, Việt Nam",Rural,Đang hoạt động,2022-04-15 00:00:00,3000-01-01 00:00:00,21.19704246521,106.249771118164
5610,5610- WM+ HTH 08 Đường 3/2 Hồng Lĩnh,0,Central,Ha Tinh,TX. Hồng Lĩnh,P. Bắc Hồng,"Số 08 đường 3-2, Phường Bắc Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh, Việt Nam",Urban,Đang hoạt động,2020-10-31 00:00:00,3000-01-01 00:00:00,18.5318069458008,105.700714111328
3142,3142- WM+ HNI LK 20-22 La Khê,0,North,Ha Noi,Q. Hà Đông,P. La Khê,"20-22 đường Bia Bà, Phường La Khê, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2017-09-14 00:00:00,3000-01-01 00:00:00,20.9665832519531,105.759094238281
3168,3168- WM+ HNI 153 Hữu Hưng,0,North,Ha Noi,Q. Nam Từ Liêm,P. Tây Mỗ,"Số 153 Hữu Hưng, Phường Tây Mỗ, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2017-09-11 00:00:00,3000-01-01 00:00:00,20.995719909668,105.745819091797
2217,2217- WM+ HNI 20 Ngô Thì Nhậm,0,North,Ha Noi,Q. Hà Đông,P. Hà Cầu,"20 Ngô Thì Nhậm, Phường Hà Cầu, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2019-08-15 00:00:00,3000-01-01 00:00:00,20.9688,105.769
4642,4642- WM+ BNH 28 TT Chờ,0,North,Bac Ninh,H. Yên Phong,TT. Chờ,"28 phố Chờ, Thị Trấn Chờ, Huyện Yên Phong, Tỉnh Bắc Ninh, Việt Nam",Rural,Đang hoạt động,2019-07-31 00:00:00,3000-01-01 00:00:00,21.1943,105.955
3322,3322- WIN HNI Hapulico,0,North,Ha Noi,Q. Thanh Xuân,P. Thanh Xuân Trung,"tầng 1, tòa 17T4, tòa nhà Hapulico Complex, số 1 Phố Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Q. Thanh Xuân, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2017-11-10 00:00:00,3000-01-01 00:00:00,20.9994,105.807
3496,3496- WM+ HNI N02 T1 Đoàn Ngoại Giao,0,North,Ha Noi,Q. Bắc Từ Liêm,P. Xuân Tảo,"Tầng 1, Tòa N02-T1 Khu Đoàn Ngoại Giao, Phường Xuân Tảo, Q. Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-01-27 00:00:00,3000-01-01 00:00:00,21.0672,105.798
4145,4145- WIN HCM 271 Bàu Cát,0,South,Ho Chi Minh,Q. Tân Bình,P. 12,271 Bàu Cát - phường 12 - quận Tân Bình - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2022-08-29 00:00:00,3000-01-01 00:00:00,10.791506767273,106.645774841309
6639,6639- WM+ HNI 114 Ngõ 14 Quỳnh Lôi,0,North,Ha Noi,Q. Hai Bà Trưng,P. Quỳnh Mai,"114 Ngõ 14 Quỳnh Lôi, Phường Quỳnh Mai, Q. Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2022-09-30 00:00:00,3000-01-01 00:00:00,21.0010242462158,105.859664916992
3614,3614- WM+ THA 106 Cao Sơn,0,Central,Thanh Hoa,TP. Thanh Hóa,P. An Hưng,"Số 106 Cao Sơn, Phường An Hưng, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2018-06-09 00:00:00,3000-01-01 00:00:00,19.8053073883057,105.755493164062
4280,4280- WM+ HNI L1-08 HH3 FLC Đại Mỗ,0,North,Ha Noi,Q. Nam Từ Liêm,P. Đại Mỗ,"L1-08, tầng 1, Toà HH3, Khu chức năng đô thị Đại Mỗ (FLC Đại Mỗ), Phường Đại Mỗ, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2019-04-24 00:00:00,3000-01-01 00:00:00,20.9912376403809,105.755523681641
4780,4780- WM+ NDH 300 Giải Phóng,0,North,Nam Dinh,TP. Nam Định,P. Mỹ Xá,"300 Giải Phóng, Xã Mỹ Xá, Thành phố Nam Định, Tỉnh Nam Định, Việt Nam",Urban,Đang hoạt động,2019-08-08 00:00:00,3000-01-01 00:00:00,20.4244441986084,106.158615112305
3600,3600- WM+ THA 64 Đinh Chương Dương,0,Central,Thanh Hoa,TP. Thanh Hóa,P. Ba Đình,"Số 64 Đinh Chương Dương, Phường Ba Đình, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2018-03-31 00:00:00,3000-01-01 00:00:00,19.8021640777588,105.771224975586
2260,2260- WM+ HNI 19 Lương Định Của,0,North,Ha Noi,Q. Đống Đa,P. Kim Liên,"Số 19 phố Lương Định Của , Phường Kim Liên, Q. Đống Đa, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-12-19 00:00:00,3000-01-01 00:00:00,21.0065,105.835
6947,"6947- WM+ NDH TDP Sơn Thọ, TT Ngô Đồng",0,North,Nam Dinh,H. Giao Thủy,TT. Ngô Đồng,"TDP Sơn Thọ, Thị Trấn Ngô Đồng, Huyện Giao Thủy, Tỉnh Nam Định, Việt Nam",Rural,Đang hoạt động,2023-03-24 00:00:00,3000-01-01 00:00:00,20.2833461761475,106.441787719727
2979,2979- WM+ HPG 97 Bạch Đằng,0,North,Hai Phong,Q. Hồng Bàng,P. Hạ Lý,"Số 97 Bạch Đằng, Phường Hạ Lý, Q. Hồng Bàng, Thành phố Hải Phòng, Việt Nam",Urban,Đang hoạt động,2016-11-17 00:00:00,3000-01-01 00:00:00,20.8617153167725,106.673599243164
5931,5931- WM+ HNM Lô 79 Nguyễn Viết Xuân,0,North,Ha Nam,TP. Phủ Lý,P. Liêm Chính,"Lô 79 tờ bàn đồ số PL7, đường Nguyễn Viết Xuân, Phường Liêm Chính, Thành phố Phủ Lý, Tỉnh Hà Nam, Việt Nam",Rural,Đang hoạt động,2021-11-05 00:00:00,3000-01-01 00:00:00,20.5368881225586,105.924415588379
5191,5191- WM+ HNI Số 9 Nam Dư P Lĩnh Nam,0,North,Ha Noi,Q. Hoàng Mai,P. Lĩnh Nam,"9 Nam Dư, Phường Lĩnh Nam, Q. Hoàng Mai, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2019-12-28 00:00:00,3000-01-01 00:00:00,20.9878482818604,105.888549804688
4241,4241- WM+ HNI CT9A Sunny Garden,0,North,Ha Noi,H. Quốc Oai,X. Sài Sơn,"TM 11-A, Tầng 1 Tòa CT9A (Bamboo Garden), KĐT Quốc Oai, Xã Sài Sơn, Huyện Quốc Oai, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,21.0128231048584,105.642059326172
2174,2174- WM+ HNI C2 Xuân Đỉnh,0,North,Ha Noi,Q. Bắc Từ Liêm,P. Xuân Đỉnh,"Khu dịch vụ tầng 1&2 chung cư C2 Xuân Đỉnh, lô C2, Phường Xuân Đỉnh, Q. Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-11-25 00:00:00,3000-01-01 00:00:00,21.0688991546631,105.786483764648
6516,6516- WM+ NAN Số 29 Nguyễn Sinh Cung,0,Central,Nghe An,TX. Cửa Lò,P. Nghi Hương,"Số 29 Nguyễn Sinh Cung, Phường Nghi Hương, Thị xã Cửa Lò, Tỉnh Nghệ An, Việt Nam",Urban,Đang hoạt động,2022-08-31 00:00:00,3000-01-01 00:00:00,18.7923164367676,105.722343444824
3198,3198- WM+ QNH 192-194 Trần Phú,0,North,Quang Ninh,TP. Hạ Long,P. Cao Xanh,"Số 192-194 đường Trần Phú, Phường Cao Xanh, Thành phố Hạ Long, Tỉnh Quảng Ninh, Việt Nam",Urban,Đang hoạt động,2017-10-28 00:00:00,3000-01-01 00:00:00,20.9660129547119,107.083808898926
4438,"4438- WM+ QNM 53 Đinh Tiên Hoàng, Hội An",0,Central,Quang Nam,TP. Hội An,P. Tân An,"53 Đinh Tiên Hoàng, Phường Tân An, Thành phố Hội An, Tỉnh Quảng Nam, Việt Nam",Urban,Đang hoạt động,2019-07-21 00:00:00,3000-01-01 00:00:00,15.8852,108.329
5015,5015- WM+ HNM 414 Lý Thường Kiệt,0,North,Ha Nam,TP. Phủ Lý,P. Lê Hồng Phong,"414 Lý Thường Kiệt, Phường Lê Hồng Phong, Thành phố Phủ Lý, Tỉnh Hà Nam, Việt Nam",Rural,Đang hoạt động,2019-10-16 00:00:00,3000-01-01 00:00:00,20.541,105.909
4506,4506- WM+ DNI 155 Trương Định,0,South,Dong Nai,TP. Biên Hòa,P. Tân Mai,"155 Trương Định, Khu phố 2, Phường Tân Mai, Biên Hòa, Đồng Nai",WiN,Đang hoạt động,2019-06-30 00:00:00,3000-01-01 00:00:00,10.9595956802368,106.848419189453
3777,"3777- WM+ HNI Lô U03-L01, KĐTM Dương Nội",0,North,Ha Noi,Q. Hà Đông,P. Yên Nghĩa,"Lô U03-L01, Khu đô thị mới Dương Nội, Phường Yên Nghĩa, Q. Hà Đông, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2018-08-18 00:00:00,3000-01-01 00:00:00,20.9571,105.734
2861,2861- WM+ HPG 12 Lê Duẩn,0,North,Hai Phong,Q. Kiến An,P. Quán Trữ,"Số 12 Lê Duẩn, tổ dân phố Lê Duẩn 1, Phường Quán Trữ, Q. Kiến An, Thành phố Hải Phòng, Việt Nam",Urban,Đang hoạt động,2016-09-15 00:00:00,3000-01-01 00:00:00,20.822,106.649
4076,4076- WM+ HNI LK09 ngõ 38 Xuân La,0,North,Ha Noi,Q. Tây Hồ,P. Xuân La,"LK09 Khu Nhà Thấp Tầng Ngõ 38 Xuân La, Phường Xuân La, Q. Tây Hồ, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2018-12-29 00:00:00,3000-01-01 00:00:00,21.0692,105.805
3528,3528- WM+ HNI 69 Bắc Cầu,0,North,Ha Noi,Q. Long Biên,P. Ngọc Thụy,"Số 69 Bắc Cầu, Phường Ngọc Thuỵ, Q. Long Biên, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-03-24 00:00:00,3000-01-01 00:00:00,21.0633,105.861
5654,"5654- WM+ HNI 132 Trần Phú, Thường Tín",0,North,Ha Noi,H. Thường Tín,TT. Thường Tín,"Số 132 Trần Phú, Thị Trấn Thường Tín, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2021-04-29 00:00:00,3000-01-01 00:00:00,20.8682060241699,105.862251281738
6875,6875- WIN HCM S7.02-01.04 Vinhomes Grand,0,South,Ho Chi Minh,Q. 9,P. Long Bình,"01.04 Tòa S7.02, Vinhomes Grand Park, 88 Phước Thiện, P. Long Bình, TP. Thủ Đức, TP. HCM",WiN,Đang hoạt động,2023-01-15 00:00:00,3000-01-01 00:00:00,10.8440113067627,106.836723327637
3435,3435- WM+ PTO 130 Lê Quý Đôn,0,North,Phu Tho,TP. Việt Trì,P. Gia Cẩm,"Số 130 Lê Quý Đôn, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",Urban,Đang hoạt động,2017-12-27 00:00:00,3000-01-01 00:00:00,21.3209,105.39
2802,2802- WM+ HNI 31/310 Nghi Tàm,0,North,Ha Noi,Q. Tây Hồ,P. Yên Phụ,"Số 31 ngõ 310 đường Nghi Tàm, Phường Yên Phụ, Q. Tây Hồ, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-04-24 00:00:00,3000-01-01 00:00:00,21.0599,105.836
2796,2796- WM+ HNI 8/1B Sài Đồng,0,North,Ha Noi,Q. Long Biên,P. Phúc Đồng,"Số 8, nhà 1B đô thị mới Sài Đồng, Phường Phúc Đồng, Q. Long Biên, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-04-13 00:00:00,3000-01-01 00:00:00,21.0387,105.904
2050,2050- WM+ HNI T2-L1-03 TC,0,North,Ha Noi,Q. Hai Bà Trưng,P. Vĩnh Tuy,"T2 - L1 - 03, tổ hợp trung tâm thương mại, giáo dục và căn hộ Times City, số 458, đường Minh Khai, Phường Vĩnh Tuy, Q. Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-07-17 00:00:00,3000-01-01 00:00:00,20.9961,105.87
4922,4922- WIN HCM A3 Chung cư Star Light,0,South,Ho Chi Minh,Q. 6,P. 11,"Tổ hợp chung cư H098&T106 tại 241/42 Nguyễn Văn Luông, phường 11, quận 6 Tp HCM",WiN,Đang hoạt động,2019-09-28 00:00:00,3000-01-01 00:00:00,10.746,106.638
2015,2015- WM+ HNI Thăng Long Garden,0,North,Ha Noi,Q. Hai Bà Trưng,P. Minh Khai,"Số 250 Minh Khai, Phường Minh Khai, Q. Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2014-12-24 00:00:00,3000-01-01 00:00:00,20.9937705993652,105.857131958008
2085,2085- WM+ HNI 17A Hàn Thuyên,0,North,Ha Noi,Q. Hai Bà Trưng,P. Phạm Đình Hổ,"Số 17A, phố Hàn Thuyên, tổ 2, Phường Phạm Đình Hổ, Q. Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2015-09-28 00:00:00,3000-01-01 00:00:00,21.0186,105.857
3175,3175- WIN HCM 10B-10C Lê Minh Xuân,1,South,Ho Chi Minh,Q. Tân Bình,P. 7,số 10B - 10C đường Lê Minh Xuân - phường 7 - quận Tân Bình - thành phố Hồ Chí Minh - Việt Nam,WiN,Đang hoạt động,2017-10-02 00:00:00,3000-01-01 00:00:00,10.7872,106.655
4121,4121- WM+ HNI 61 Do Nha,0,North,Ha Noi,Q. Nam Từ Liêm,P. Tây Mỗ,"61, TDP 3 Do Nha, Phường Tây Mỗ, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,21.0167,105.74
4356,4356- WM+ HNI 103-105 Đa Phúc,0,North,Ha Noi,H. Sóc Sơn,X. Tiên Dược,"103 - 105 Đa Phúc, thôn Dược Thượng, Xã Tiên Dược, Huyện Sóc Sơn, Thành phố Hà Nội, Việt Nam",Rural,Đang hoạt động,2019-05-18 00:00:00,3000-01-01 00:00:00,21.2571468353272,105.843101501465
3347,3347- WM+ HNI 173 TDP 4 Xuân Phương,0,North,Ha Noi,Q. Nam Từ Liêm,P. Xuân Phương,"số 173 Tổ dân phố số 4, Phường Xuân Phương, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2018-02-10 00:00:00,3000-01-01 00:00:00,21.0341475668048,105.745130181067
4259,4259- WM+ HNI N2-L1-04 Gold Season,0,North,Ha Noi,Q. Thanh Xuân,P. Thanh Xuân Trung,"N2-L1-04, Tầng 1, Tòa NƠ2, Gold Season, 47 Nguyễn Tuân, Phường Thanh Xuân Trung, Q. Thanh Xuân, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2019-06-08 00:00:00,3000-01-01 00:00:00,20.9948,105.805
6255,6255- WM+ HNI 128 Nguyễn Đổng Chi,0,North,Ha Noi,Q. Nam Từ Liêm,P. Cầu Diễn,"Số 128 Nguyễn Đổng Chi, Phường Cầu Diễn, Q. Nam Từ Liêm, Thành phố Hà Nội, Việt Nam",WiN,Đang hoạt động,2022-03-31 00:00:00,3000-01-01 00:00:00,21.0372619628906,105.764007568359
2531,2531- WM+ HNI 139 Chiến Thắng,0,North,Ha Noi,H. Thanh Trì,X. Tân Triều,"Số 139, đường Chiến Thắng, Xã Tân Triều, Huyện Thanh Trì, Thành phố Hà Nội, Việt Nam",Urban,Đang hoạt động,2016-02-29 00:00:00,3000-01-01 00:00:00,20.9803504943848,105.795196533203
4176,4176- WM+ THA Lô 99 MBQH 502 (16 Phú Thứ),0,Central,Thanh Hoa,TP. Thanh Hóa,P. Phú Sơn,"16 Phú Thứ, Phường Phú Sơn, Thành phố Thanh Hoá, Tỉnh Thanh Hoá, Việt Nam",Urban,Đang hoạt động,2018-12-31 00:00:00,3000-01-01 00:00:00,19.8139190673828,105.76123046875
